wavenumber_cm_minus_1,transmittance,absorbance
1.438000000000000000e+03,2.386999999999999955e-01,6.221475809932454082e-01
1.439000000000000000e+03,2.358999999999999986e-01,6.272720591144045343e-01
1.440000000000000000e+03,2.330000000000000127e-01,6.326440789739810056e-01
1.441000000000000000e+03,2.300999999999999990e-01,6.380833813313565583e-01
1.442000000000000000e+03,2.273000000000000020e-01,6.434005642750292298e-01
1.443000000000000000e+03,2.243999999999999884e-01,6.489771474158761988e-01
1.444000000000000000e+03,2.215000000000000024e-01,6.546262694409116234e-01
1.445000000000000000e+03,2.187000000000000055e-01,6.601512169623628967e-01
1.446000000000000000e+03,2.157999999999999918e-01,6.659485596531081741e-01
1.447000000000000000e+03,2.129000000000000059e-01,6.718243385616774477e-01
1.448000000000000000e+03,2.111000000000000099e-01,6.755117666923435849e-01
1.449000000000000000e+03,2.099000000000000032e-01,6.779875614175995269e-01
1.450000000000000000e+03,2.088000000000000134e-01,6.802695056697753984e-01
1.451000000000000000e+03,2.076999999999999957e-01,6.825635034649009114e-01
1.452000000000000000e+03,2.064999999999999891e-01,6.850799440075802105e-01
1.453000000000000000e+03,2.053999999999999992e-01,6.873995607387406448e-01
1.454000000000000000e+03,2.043000000000000094e-01,6.897316333675523881e-01
1.455000000000000000e+03,2.031000000000000028e-01,6.922900765951932600e-01
1.456000000000000000e+03,2.020000000000000129e-01,6.946486305533762229e-01
1.457000000000000000e+03,2.008999999999999952e-01,6.970200632517508099e-01
1.458000000000000000e+03,1.996999999999999886e-01,6.996219351292974897e-01
1.459000000000000000e+03,1.985999999999999988e-01,7.020207558406376114e-01
1.460000000000000000e+03,1.975000000000000089e-01,7.044329000375209038e-01
1.461000000000000000e+03,1.975999999999999979e-01,7.042130597483906573e-01
1.462000000000000000e+03,1.978000000000000036e-01,7.037737127388393743e-01
1.463000000000000000e+03,1.980999999999999983e-01,7.031155244614529787e-01
1.464000000000000000e+03,1.990999999999999992e-01,7.009287399725904200e-01
1.465000000000000000e+03,2.008000000000000063e-01,6.972362915270182704e-01
1.466000000000000000e+03,2.025000000000000133e-01,6.935749724493126545e-01
1.467000000000000000e+03,2.041000000000000036e-01,6.901569952839294864e-01
1.468000000000000000e+03,2.061000000000000054e-01,6.859220082207870828e-01
1.469000000000000000e+03,2.083000000000000129e-01,6.813107300522540655e-01
1.470000000000000000e+03,2.104999999999999927e-01,6.767478998283128488e-01
1.471000000000000000e+03,2.126000000000000112e-01,6.724367398127220063e-01
1.472000000000000000e+03,2.147999999999999909e-01,6.679657229724820233e-01
1.473000000000000000e+03,2.169999999999999984e-01,6.635402661514705480e-01
1.474000000000000000e+03,2.192000000000000060e-01,6.591594501876684165e-01
1.475000000000000000e+03,2.212999999999999967e-01,6.550185860727421039e-01
1.476000000000000000e+03,2.235000000000000042e-01,6.507224725320447378e-01
1.477000000000000000e+03,2.257000000000000117e-01,6.464684409222379857e-01
1.478000000000000000e+03,2.285000000000000087e-01,6.411137955941309530e-01
1.479000000000000000e+03,2.315000000000000113e-01,6.354490046460280483e-01
1.480000000000000000e+03,2.344999999999999862e-01,6.298571529488979914e-01
1.481000000000000000e+03,2.373999999999999999e-01,6.245192853814275358e-01
1.482000000000000000e+03,2.404000000000000026e-01,6.190655366692980888e-01
1.483000000000000000e+03,2.434000000000000052e-01,6.136794261059538291e-01
1.484000000000000000e+03,2.464000000000000079e-01,6.083592965076121128e-01
1.485000000000000000e+03,2.494000000000000106e-01,6.031035508574761339e-01
1.486000000000000000e+03,2.523000000000000242e-01,5.980827494824253465e-01
1.487000000000000000e+03,2.553000000000000269e-01,5.929491851957496840e-01
1.488000000000000000e+03,2.582999999999999741e-01,5.878755938266828629e-01
1.489000000000000000e+03,2.612999999999999767e-01,5.828605902726744503e-01
1.490000000000000000e+03,2.642999999999999794e-01,5.779028368682896932e-01
1.491000000000000000e+03,2.671999999999999931e-01,5.731635461964919021e-01
1.492000000000000000e+03,2.701999999999999957e-01,5.683146553139881707e-01
1.493000000000000000e+03,2.732999999999999874e-01,5.633603683073393764e-01
1.494000000000000000e+03,2.777000000000000024e-01,5.564241202497424155e-01
1.495000000000000000e+03,2.819999999999999729e-01,5.497508916806389534e-01
1.496000000000000000e+03,2.863999999999999879e-01,5.430269863641821182e-01
1.497000000000000000e+03,2.908000000000000029e-01,5.364055978129997904e-01
1.498000000000000000e+03,2.952000000000000179e-01,5.298836468489960261e-01
1.499000000000000000e+03,2.994999999999999885e-01,5.236031732746698752e-01
1.500000000000000000e+03,3.039000000000000035e-01,5.172692999200571018e-01
1.501000000000000000e+03,3.083000000000000185e-01,5.110264752734917648e-01
1.502000000000000000e+03,3.125999999999999890e-01,5.050110263168319236e-01
1.503000000000000000e+03,3.170000000000000040e-01,4.989407377822485112e-01
1.504000000000000000e+03,3.214000000000000190e-01,4.929541275726742611e-01
1.505000000000000000e+03,3.257999999999999785e-01,4.870489200275094355e-01
1.506000000000000000e+03,3.301000000000000045e-01,4.813544756696884752e-01
1.507000000000000000e+03,3.345000000000000195e-01,4.756038778961580449e-01
1.508000000000000000e+03,3.388999999999999790e-01,4.699284311626217847e-01
1.509000000000000000e+03,3.438999999999999835e-01,4.635678241779865316e-01
1.510000000000000000e+03,3.488999999999999879e-01,4.572990305518891407e-01
1.511000000000000000e+03,3.539999999999999813e-01,4.509967379742121918e-01
1.512000000000000000e+03,3.589999999999999858e-01,4.449055514216808671e-01
1.513000000000000000e+03,3.640999999999999792e-01,4.387793210660562715e-01
1.514000000000000000e+03,3.690999999999999837e-01,4.328559548043428573e-01
1.515000000000000000e+03,3.741999999999999771e-01,4.268962168360089238e-01
1.516000000000000000e+03,3.791999999999999815e-01,4.211316713339713913e-01
1.517000000000000000e+03,3.842999999999999750e-01,4.153296155356512864e-01
1.518000000000000000e+03,3.892999999999999794e-01,4.097155962818381236e-01
1.519000000000000000e+03,3.946999999999999953e-01,4.037328736044846766e-01
1.520000000000000000e+03,4.008999999999999786e-01,3.969639437494784096e-01
1.521000000000000000e+03,4.071000000000000174e-01,3.902988976206004934e-01
1.522000000000000000e+03,4.133000000000000007e-01,3.837345947182917993e-01
1.523000000000000000e+03,4.195999999999999730e-01,3.771645204784797589e-01
1.524000000000000000e+03,4.258000000000000118e-01,3.707943428976962497e-01
1.525000000000000000e+03,4.319999999999999951e-01,3.645162531850879017e-01
1.526000000000000000e+03,4.381999999999999784e-01,3.583276267753134903e-01
1.527000000000000000e+03,4.444000000000000172e-01,3.522259497311699961e-01
1.528000000000000000e+03,4.511000000000000010e-01,3.457271729022894924e-01
1.529000000000000000e+03,4.590000000000000191e-01,3.381873144627387529e-01
1.530000000000000000e+03,4.668999999999999817e-01,3.307761260691942096e-01
1.531000000000000000e+03,4.747999999999999998e-01,3.234892897174463933e-01
1.532000000000000000e+03,4.827000000000000179e-01,3.163227011813080081e-01
1.533000000000000000e+03,4.905999999999999805e-01,3.092724561296331109e-01
1.534000000000000000e+03,5.052999999999999714e-01,2.964507017617695195e-01
1.535000000000000000e+03,5.311000000000000165e-01,2.748236985808628075e-01
1.536000000000000000e+03,5.564000000000000057e-01,2.546128786799912169e-01
1.537000000000000000e+03,5.776999999999999913e-01,2.382976324585873162e-01
1.538000000000000000e+03,6.270000000000000018e-01,2.027324591692835631e-01
1.539000000000000000e+03,6.481000000000000094e-01,1.883579785468489920e-01
1.540000000000000000e+03,6.693000000000000060e-01,1.743791749964998250e-01
1.541000000000000000e+03,6.904000000000000137e-01,1.608992172928468134e-01
1.542000000000000000e+03,7.116000000000000103e-01,1.477640605881125613e-01
1.543000000000000000e+03,7.275000000000000355e-01,1.381670023420550897e-01
1.544000000000000000e+03,7.322999999999999510e-01,1.353109658631489742e-01
1.545000000000000000e+03,7.348999999999999977e-01,1.337717526203527907e-01
1.546000000000000000e+03,7.376000000000000334e-01,1.321790919544270637e-01
1.547000000000000000e+03,7.395000000000000462e-01,1.310618216670887126e-01
1.548000000000000000e+03,7.407000000000000250e-01,1.303576553484052658e-01
1.549000000000000000e+03,7.418000000000000149e-01,1.297131710074086453e-01
1.550000000000000000e+03,7.429999999999999938e-01,1.290111862394247022e-01
1.551000000000000000e+03,7.185000000000000275e-01,1.435732275297555149e-01
1.552000000000000000e+03,6.926999999999999824e-01,1.594548123631612246e-01
1.553000000000000000e+03,7.335000000000000409e-01,1.345998818206984859e-01
1.554000000000000000e+03,6.965999999999999970e-01,1.570165298777825291e-01
1.555000000000000000e+03,7.059999999999999609e-01,1.511952989481962495e-01
1.556000000000000000e+03,7.128999999999999782e-01,1.469713852870102866e-01
1.557000000000000000e+03,7.177000000000000046e-01,1.440570537676839624e-01
1.558000000000000000e+03,7.234000000000000430e-01,1.406214955743990414e-01
1.559000000000000000e+03,7.322999999999999510e-01,1.353109658631489742e-01
1.560000000000000000e+03,7.411999999999999700e-01,1.300645893531400532e-01
1.561000000000000000e+03,7.500999999999999890e-01,1.248808345374318035e-01
1.562000000000000000e+03,7.590000000000000080e-01,1.197582241045196394e-01
1.563000000000000000e+03,7.679000000000000270e-01,1.146953324110320249e-01
1.564000000000000000e+03,7.711000000000000076e-01,1.128892968751162990e-01
1.565000000000000000e+03,7.409999999999999920e-01,1.301817920206718437e-01
1.566000000000000000e+03,6.824999999999999956e-01,1.658973442872063442e-01
1.567000000000000000e+03,6.535999999999999588e-01,1.846879564756409575e-01
1.568000000000000000e+03,6.724999999999999867e-01,1.723077113255544190e-01
1.569000000000000000e+03,7.788000000000000478e-01,1.085740571520059095e-01
1.570000000000000000e+03,7.802000000000000046e-01,1.077940540242274398e-01
1.571000000000000000e+03,7.719000000000000306e-01,1.124389590699909625e-01
1.572000000000000000e+03,7.651999999999999913e-01,1.162250386447417627e-01
1.573000000000000000e+03,7.584999999999999520e-01,1.200444148772507325e-01
1.574000000000000000e+03,7.532999999999999696e-01,1.230320325674151560e-01
1.575000000000000000e+03,7.486000000000000432e-01,1.257501772215968983e-01
1.576000000000000000e+03,7.438000000000000167e-01,1.285438259770461944e-01
1.577000000000000000e+03,7.451999999999999735e-01,1.277271537757949937e-01
1.578000000000000000e+03,7.541999999999999815e-01,1.225134719303986319e-01
1.579000000000000000e+03,7.618000000000000327e-01,1.181590316750725650e-01
1.580000000000000000e+03,7.694999999999999618e-01,1.137913758325025115e-01
1.581000000000000000e+03,7.772999999999999909e-01,1.094113322945127476e-01
1.582000000000000000e+03,7.842000000000000082e-01,1.055731620358120598e-01
1.583000000000000000e+03,7.940000000000000391e-01,1.001794975729037168e-01
1.584000000000000000e+03,7.932000000000000162e-01,1.006172944667349245e-01
1.585000000000000000e+03,7.939000000000000501e-01,1.002341980556138851e-01
1.586000000000000000e+03,7.943000000000000060e-01,1.000154374506089933e-01
1.587000000000000000e+03,7.945999999999999730e-01,9.985143928065595698e-02
1.588000000000000000e+03,7.953000000000000069e-01,9.946901754724413180e-02
1.589000000000000000e+03,7.961000000000000298e-01,9.903237608087571420e-02
1.590000000000000000e+03,7.976999999999999647e-01,9.816040794877053943e-02
1.591000000000000000e+03,8.024000000000000021e-01,9.560907998763829019e-02
1.592000000000000000e+03,8.054000000000000048e-01,9.398837472858723174e-02
1.593000000000000000e+03,8.050000000000000488e-01,9.420411963213146112e-02
1.594000000000000000e+03,8.045999999999999819e-01,9.441997176475747100e-02
1.595000000000000000e+03,8.041000000000000369e-01,9.468993788391448507e-02
1.596000000000000000e+03,8.034999999999999920e-01,9.501411890063665711e-02
1.597000000000000000e+03,8.028999999999999471e-01,9.533854208447552214e-02
1.598000000000000000e+03,8.023000000000000131e-01,9.566320779750497882e-02
1.599000000000000000e+03,8.018999999999999462e-01,9.587978652380035882e-02
1.600000000000000000e+03,8.014000000000000012e-01,9.615066190331901519e-02
1.601000000000000000e+03,7.999000000000000554e-01,9.696430321150270593e-02
1.602000000000000000e+03,8.001000000000000334e-01,9.685572959046141739e-02
1.603000000000000000e+03,8.091000000000000414e-01,9.199779882744633930e-02
1.604000000000000000e+03,8.145999999999999908e-01,8.905559425002111673e-02
1.605000000000000000e+03,8.148999999999999577e-01,8.889568219596404031e-02
1.606000000000000000e+03,8.153000000000000247e-01,8.868255767596944228e-02
1.607000000000000000e+03,8.148999999999999577e-01,8.889568219596404031e-02
1.608000000000000000e+03,8.158999999999999586e-01,8.836306687055787978e-02
1.609000000000000000e+03,8.156999999999999806e-01,8.846953769283745495e-02
1.610000000000000000e+03,8.153000000000000247e-01,8.868255767596944228e-02
1.611000000000000000e+03,8.147999999999999687e-01,8.894897967187351262e-02
1.612000000000000000e+03,8.144000000000000128e-01,8.916223500731645935e-02
1.613000000000000000e+03,8.138999999999999568e-01,8.942895151874147297e-02
1.614000000000000000e+03,8.131000000000000449e-01,8.985603893548710364e-02
1.615000000000000000e+03,8.118999999999999551e-01,9.049745859458457886e-02
1.616000000000000000e+03,8.107999999999999652e-01,9.108625997902891624e-02
1.617000000000000000e+03,8.070000000000000506e-01,9.312646527792955986e-02
1.618000000000000000e+03,7.904999999999999805e-01,1.020981257317721547e-01
1.619000000000000000e+03,7.947999999999999510e-01,9.974214156222248329e-02
1.620000000000000000e+03,8.003000000000000114e-01,9.674718310604150939e-02
1.621000000000000000e+03,8.057999999999999607e-01,9.377273694764103051e-02
1.622000000000000000e+03,8.106999999999999762e-01,9.113982698272349303e-02
1.623000000000000000e+03,8.127999999999999670e-01,9.001630506015598221e-02
1.624000000000000000e+03,8.147999999999999687e-01,8.894897967187351262e-02
1.625000000000000000e+03,8.158999999999999586e-01,8.836306687055787978e-02
1.626000000000000000e+03,8.177999999999999714e-01,8.735289378168283048e-02
1.627000000000000000e+03,8.198999999999999622e-01,8.623911358767689939e-02
1.628000000000000000e+03,8.225000000000000089e-01,8.486409337798808683e-02
1.629000000000000000e+03,8.252000000000000446e-01,8.344078069888602456e-02
1.630000000000000000e+03,8.287999999999999812e-01,8.155025759884221292e-02
1.631000000000000000e+03,8.274000000000000243e-01,8.228448344050659502e-02
1.632000000000000000e+03,8.235000000000000098e-01,8.433639649422684792e-02
1.633000000000000000e+03,8.149999999999999467e-01,8.884239126002341225e-02
1.634000000000000000e+03,8.053000000000000158e-01,9.404230090757291494e-02
1.635000000000000000e+03,7.993000000000000105e-01,9.729018703012291824e-02
1.636000000000000000e+03,7.963999999999999968e-01,9.886874864462806556e-02
1.637000000000000000e+03,7.973999999999999977e-01,9.832376867362437045e-02
1.638000000000000000e+03,8.033000000000000140e-01,9.512223303659535223e-02
1.639000000000000000e+03,8.112000000000000322e-01,9.087205801073922062e-02
1.640000000000000000e+03,8.274000000000000243e-01,8.228448344050659502e-02
1.641000000000000000e+03,8.297999999999999821e-01,8.102656950704580086e-02
1.642000000000000000e+03,8.284000000000000252e-01,8.175990977858499376e-02
1.643000000000000000e+03,8.245999999999999996e-01,8.375666953466033571e-02
1.644000000000000000e+03,8.202000000000000401e-01,8.608023504853407060e-02
1.645000000000000000e+03,8.138999999999999568e-01,8.942895151874147297e-02
1.646000000000000000e+03,8.098999999999999533e-01,9.156860103399364070e-02
1.647000000000000000e+03,8.126999999999999780e-01,9.006974024716933591e-02
1.648000000000000000e+03,8.163000000000000256e-01,8.815020350057985177e-02
1.649000000000000000e+03,8.214000000000000190e-01,8.544530148236637035e-02
